  12.068  -22.481   35.474
 -19.166   12.244   -3.089
  19.111  -11.422   15.925
  18.093   -8.568   19.288
 -13.783  -22.851   -3.991
  -2.316  -18.713   35.286
 -13.031    2.706  -33.339
   3.451    0.523  -31.058
  -2.459   23.934  -20.297
  24.553  -19.822  -38.993
   7.570   -2.876  -39.623
  22.745  -21.198    3.297
  17.082  -16.810    6.170
  16.599  -23.473  -21.684
   6.959  -11.538   22.333
  22.899  -21.425   -4.282
  21.100  -21.114  -29.337
   1.781    3.364  -40.244
   7.114    0.569   15.636
   7.489   12.769    8.447
  -5.991   -7.082   31.743
   7.188  -20.386   30.114
   9.191  -11.225  -41.504
  16.430   -2.523  -25.050
   0.681   -2.618   -0.296
 -10.164   16.193   19.451
   4.388  -22.422  -37.285
   0.483   20.787   -5.513
 -13.175  -23.789   33.416
   3.994   16.670   17.328
 -16.831  -18.599   33.039
  21.144   -3.872   19.826
 -22.832   -0.354   13.732
   8.505  -11.427   27.937
  -0.795    0.035  -12.795
 -16.672   23.611  -20.985
   2.884   -6.910  -12.299
 -14.638  -18.881  -21.568
  22.855    4.368   -1.363
  12.063  -21.141  -30.998
  15.096    3.380   31.193
   2.408    9.141   -0.641
  -9.318  -22.231   33.549
  -0.347    1.090   27.881
  21.688  -18.373    6.018
 -22.630   24.663  -12.730
  -4.035    9.466    8.387
  17.410  -13.868    0.309
  11.250   17.722  -16.744
   2.414  -22.531  -11.679
 -10.576   24.572  -12.219
  14.064  -17.729   30.167
   4.982   22.989   -6.566
   7.193  -15.139   19.420
  -1.645   11.747   16.460
 -11.168   15.421  -23.589
  -2.662  -18.826  -24.517
  16.595  -10.325   -3.879
  14.148    6.406    4.624
 -24.805  -21.402  -26.582
  -9.941  -22.423   20.421
 -19.278   15.403  -10.362
   5.517  -23.518    4.898
  17.168   14.769    0.437
  -1.670  -11.439   30.239
 -24.837  -11.450  -16.977
  -5.727   24.255  -13.590
  18.802  -10.117   25.376
  -0.977   10.018  -19.624
 -15.883    6.720   36.633
 -18.721   -5.818  -29.952
  -1.849  -13.993  -21.556
   6.093  -24.843   32.031
  18.947   18.916    1.372
  -9.441  -21.628   14.948
  -4.773   13.641  -33.527
 -12.164   -5.880   32.973
  -9.661   20.675   -9.256
  -1.732   10.002    0.242
 -11.254  -21.000   40.790
  -1.069    3.763  -10.547
  13.595   22.691    0.190
  18.312    5.467  -27.749
 -23.830  -14.517  -18.213
   5.745   16.148   20.331
 -18.912   16.043    3.793
  -6.757  -12.380  -15.961
  12.765   17.728  -32.717
 -12.763   19.581   -8.176
 -17.592    4.638  -17.862
   6.427   17.829    1.351
 -24.964  -12.132   24.413
   1.351  -19.645   15.192
 -13.524   14.674   22.603
  -4.122   -3.246  -41.282
  12.079   11.648   24.821
  -4.738  -10.542  -34.199
  14.414  -19.213  -19.170
  -1.646  -18.536   -6.440
  -5.820   14.957   21.001
  10.733    6.154  -31.413
  20.403  -12.540  -15.831
  16.072  -22.644  -17.234
 -14.025   -1.047  -15.749
 -18.190   10.622   26.175
  15.687   17.911    4.844
   3.475   20.495   24.420
   9.303  -15.952  -15.006
 -20.687  -10.448  -40.037
   5.124   10.959    4.983
  11.835    8.150   29.825
  10.137  -19.271   10.826
  -2.541   12.932   12.447
  17.947  -23.238  -36.899
  20.746   -7.214   35.844
  14.277  -20.350   -0.543
  -7.502  -22.517  -38.722
 -10.610    7.062   19.267
  20.282  -20.241  -18.604
  21.727    1.579   13.821
  -0.562   20.121   21.872
   3.367   -8.594    8.876
  -4.395  -13.476   39.074
  -0.458   22.905  -42.442
  11.103   -3.813   -9.187
  21.667    4.520   11.991
  -4.798   18.230  -23.348
   1.740   10.549   13.127
   7.384    7.152   22.551
  -7.295    8.320    0.032
 -23.384    8.144  -15.435
 -14.392   16.837   25.785
  -9.419   -0.363    3.380
 -18.185   18.480   13.842
 -16.512  -12.205   11.299
 -23.593  -11.849    0.465
  11.901  -19.514   28.062
   8.672   -7.115   16.781
  -4.058  -24.188  -38.569
  12.983   14.894  -35.544
  11.913   -2.569  -18.105
 -15.776  -24.553   11.884
  19.898   12.740   16.899
  18.703   20.189  -41.752
  -2.064  -19.412  -14.339
   4.061  -14.711   29.705
  19.848  -16.641   16.282
 -22.687  -21.469  -13.006
   2.243  -17.804  -24.993
 -15.767  -15.352   34.803
  10.410   10.443   17.596
  22.342   15.991  -28.261
 -10.616    0.057  -13.644
 -17.401   20.128  -22.533
  11.441  -22.405  -40.886
  23.127   22.479   -1.346
  17.544   -5.826    0.220
 -20.548   18.575   -5.503
   1.720    9.931   33.710
 -14.493   18.067   30.521
 -14.195   -5.266   29.006
 -16.946    7.804   20.717
 -15.539    2.254   -8.650
  19.491   -7.678   11.715
  19.628  -16.872   40.741
   5.335   -2.171   13.443
   7.555   -9.398   -2.773
 -18.389  -24.845   36.977
   9.202   15.803   16.163
  -0.648    4.301   17.087
   5.274   -6.182   11.508
   8.543   -3.115   -3.178
   6.487  -16.060  -11.051
   2.847   -1.897   -8.032
  16.819   23.040   41.788
 -19.326  -16.631  -26.697
  19.205  -21.192  -11.098
  -6.549   19.322   -9.709
  23.407   -9.146    2.331
   4.580  -17.050    3.632
 -17.930   24.765  -27.716
  20.284   -8.015   28.486
   8.050    4.404   -2.659
  -5.113  -21.001   35.128
 -13.550   15.730   -1.277
  15.483    6.647  -42.403
  -8.439    9.223   -9.579
   7.678    9.584   34.618
  -0.067  -21.189  -37.516
   3.492  -15.931  -31.560
  22.013    6.821   23.720
  22.209    0.915  -21.525
 -22.773   24.563    4.864
  -2.211  -19.844   15.781
 -19.874   13.464   40.700
  16.730  -23.153   41.223
  -2.530  -24.946   12.359
 -13.347   -6.866  -40.198
  16.933  -12.699   35.289
 -22.049    8.781  -26.619
   0.091   -3.450   -3.350
 -11.330  -12.594   24.520
  -5.746   15.749   39.143
   1.272    2.089   35.874
 -11.463   18.905  -19.306
 -19.932    5.231    2.145
   7.691   -0.527   19.942
  18.332   16.336  -20.363
  12.134   12.224   -7.926
 -22.933   24.492   39.514
  17.641   23.196  -37.912
 -18.958    8.426  -18.322
 -21.903   -9.092   22.968
  -5.284   -3.866  -23.999
 -15.850   -3.154  -19.204
 -11.500    7.505  -26.531
   2.501   22.813   38.807
   0.625  -17.275   39.641
  -0.713  -14.619   30.431
  -8.310  -22.871  -28.305
   0.401  -11.869    1.500
  11.870  -19.176    2.436
  -0.820  -21.300  -29.810
  15.257    8.990   27.594
 -23.066  -11.895  -13.782
   8.572  -19.062  -17.236
  14.762   20.820  -25.185
  -4.736   19.497    1.249
  -8.980   21.946  -20.051
  12.539  -12.736   28.644
   4.249  -11.075   30.126
   8.092  -19.677   26.651
  17.699   20.564  -29.221
   8.409   18.527    4.569
  12.315   -0.295    2.363
  -8.414   17.495  -25.968
  -0.084   22.698  -23.295
  19.391   14.577  -17.301
  -9.943   -4.748    3.373
   6.857   -1.758  -22.751
   5.116    7.444   15.464
   4.922   -7.076   24.085
  10.061    1.613   17.415
 -16.556    0.375  -31.758
   2.447  -18.609  -17.267
  -6.989   -3.049  -17.793
  18.346    6.231   -9.206
   6.921   -8.229  -13.171
   9.639  -14.519  -27.748
 -22.823    9.007    9.569
  21.830    1.321  -15.356
 -18.345   16.088   -6.571
 -13.767   22.500  -22.452
  11.630    7.469  -22.556
  11.106   -0.135  -36.050
  -3.483  -20.800  -21.674
 -20.836   -5.125  -26.916
 -24.397   17.031   31.670
  -5.151   -2.178   16.690
 -11.841    4.497   23.718
  -4.388    0.953   40.122
   2.081   17.357  -16.710
  -8.753  -15.459   23.844
  22.183  -14.827    5.906
   8.605   -2.680  -11.356
  16.203    6.070  -30.747
 -24.036  -13.768   35.806
  -2.189   12.948   31.632
  -4.657   -2.890   36.960
 -23.625   13.494   32.624
  -0.055   18.427   32.144
  -3.016   13.051   22.701
  -9.495   23.945  -41.097
  15.452  -19.655   26.853
   5.436  -15.486    0.436
  21.284  -23.313   30.145
 -20.687  -14.162    9.695
 -15.480   -8.411   29.558
  -2.799    3.559  -39.442
   1.368   23.989    3.661
  13.041    2.321  -23.339
  -3.037   -2.281   -0.439
  -3.374   -0.679  -15.332
   6.763   -5.574   -9.989
  15.372   -3.649  -17.837
 -12.923  -19.927   -2.510
  20.761   21.042    3.567
  -5.638  -16.852   40.663
   4.039  -13.004   26.307
 -11.831  -11.048   29.423
 -23.844   -7.233    7.505
  16.646   -0.061    5.704
  15.025    4.529  -20.133
  18.301   -4.446  -22.458
  22.178   -1.712  -38.760
   3.567  -21.069  -24.486
  10.345  -14.775  -39.698
  23.858  -17.683   38.009
   9.920   -6.912   38.687
 -18.085  -10.482   -3.749
  -0.519    0.245   -4.220
   9.393   -4.501  -29.119
 -12.686    5.187  -40.947
 -22.894   23.758   -9.427
 -23.237   -8.580  -27.625
  -6.843  -17.347  -31.143
  -9.759   -6.197  -34.083
  20.458    8.840   -8.882
  11.272  -24.327   10.007
 -18.965   -6.511  -40.022
   9.628  -24.047  -21.434
 -21.990    6.215   27.645
   6.817    9.283  -24.025
  12.477  -20.002   21.524
  10.190  -14.991  -20.891
   1.077    1.604   18.917
  17.722  -22.314   -0.910
 -23.411    6.765   12.686
 -13.844    4.825  -11.743
 -18.579  -18.881   -0.281
 -16.110  -18.397  -35.223
   3.802    0.696   23.164
   1.523    2.857  -34.023
 -16.979   16.219  -14.507
   9.417    4.805  -10.026
   9.642   20.474   -2.754
   2.424    7.776   40.656
  24.282   11.348  -31.534
   9.739  -19.177  -26.756
 -24.397  -24.165   13.985
   4.864    0.891   12.531
  21.411    5.981  -19.763
  11.337  -14.735  -12.086
  -7.745    0.688  -16.163
  18.644  -11.348    9.498
  -5.604   22.266    4.130
 -12.932    6.772   -4.524
  23.279   24.691   39.607
  16.020  -15.455   32.773
  -5.958  -21.613   27.880
 -13.325  -16.336  -31.795
   0.032    0.713  -16.291
  -4.259  -15.764    6.333
  12.437   15.582    5.260
 -12.503   20.961   19.371
 -24.877    5.444  -41.488
  -5.966    7.902  -11.642
 -12.631    3.282   36.500
  -9.962   16.055   11.433
 -13.835   -1.026    6.654
  -0.808   -2.847   22.483
  -8.964    1.012  -39.425
  -3.087  -11.180   42.369
  16.910   -1.439  -39.015
 -10.222  -13.888   18.879
 -24.772  -15.820   28.577
   7.092   24.074  -21.547
 -17.625  -12.837   35.878
   8.326    6.331  -20.792
  21.079   19.432  -16.216
   5.239  -22.433   -6.160
   6.978   17.882  -39.068
  11.643   -7.905  -16.072
   3.860   24.683  -39.575
 -18.810   14.659   32.981
 -23.239  -22.021   -2.880
  -9.936   10.776   19.697
  13.481  -24.237   -5.321
 -10.814    2.992   39.790
  -9.731   15.624  -18.141
  14.480   13.329   13.809
  22.303  -13.085   -0.863
  12.672    0.038  -39.546
   7.825   -2.861    0.656
   8.581  -11.064   34.211
   1.179  -18.344  -12.983
 -24.311    0.394  -21.052
  14.479   16.199   41.860
  21.243   -4.056   -1.742
 -21.738   10.057   14.660
  18.838   12.664    6.279
  -7.841    2.028   38.818
  -6.447   -9.461  -17.915
  12.585    7.303  -19.324
 -24.356  -19.615   42.225
 -16.054   14.752  -33.551
  -4.029   -2.213  -28.469
  -2.690   24.219  -11.923
 -23.549   -3.198   15.990
 -14.725   -2.691   25.439
  18.246   13.659  -23.720
  -6.242   -1.279    1.551
 -21.453  -16.857  -18.905
  12.763   17.952  -20.569
  13.070    1.884  -19.585
 -12.065   -1.447   20.924
  13.401   13.868    0.520
  16.059  -24.966  -25.165
   9.374   18.941   27.921
  -8.377    7.373   22.323
 -11.082    8.694    0.169
  -3.282  -23.392  -42.336
   8.986  -16.821  -31.139
  -2.097    6.876  -10.902
  21.176   17.927  -30.614
  12.497    8.627  -34.154
 -12.538  -14.241   12.130
  -6.515  -24.896  -35.926
 -17.541   -9.307  -18.537
  14.964   -5.886  -29.104
   4.026  -23.697   38.864
  16.165  -14.191   -3.443
 -11.784  -14.372   28.362
 -19.152    4.990  -28.724
  18.097    4.347   27.868
   2.390   17.484  -27.297
  -5.247    3.252   -9.359
   9.963  -13.473  -32.234
  17.599   -9.427  -16.235
 -19.474    7.113  -22.837
  14.679   20.544   14.874
  12.737   21.134   19.349
  -6.681    8.744   -6.665
  16.735   19.682   -5.332
  -3.188   -5.654  -26.757
   0.647    8.811   30.542
  -5.834    8.337   40.911
 -20.288   -2.339    8.251
  -8.258   12.415   14.818
  15.446   -6.919   13.168
   2.654  -18.042   29.621
   7.381   16.450    7.140
  20.475   16.019   -0.828
 -14.400   18.555   -3.844
  18.624   20.701  -23.332
 -16.346    9.699   30.236
  12.761   -9.337   39.973
 -20.320    1.445   36.308
  -0.086  -17.399   10.098
 -15.404   -9.347   -2.159
  17.583   14.939  -41.942
 -10.903  -22.197  -33.586
   5.351  -19.249  -19.329
   7.353  -21.498   39.991
 -11.541    0.904  -25.632
 -21.861  -11.795   38.771
 -15.332  -24.592  -17.936
  -3.511   18.691   -6.244
  -8.646   -1.761  -22.468
  -7.027   11.146    3.196
  12.975  -15.762  -18.216
   7.713  -24.982   40.252
   9.649  -21.165   -2.491
   5.007  -16.225   22.024
  -6.234    2.279   35.793
  21.234   -8.392   17.074
 -15.991   15.280  -10.402
  24.349   12.159   30.164
  12.891  -24.070    1.687
  11.818    7.738    1.999
   4.148    7.525   21.911
   2.859   18.824  -34.372
  -7.193   14.891  -13.383
  17.041  -22.888    6.126
 -11.408   23.922   -7.132
   4.920   23.368    5.472
   6.081   17.547  -35.108
  22.864  -21.954   12.445
  17.058   13.839   32.291
 -15.302   17.698  -23.922
 -19.922    4.157  -38.831
  20.178   -1.744  -42.285
  -7.402  -19.333  -38.605
  -4.917  -22.984    7.977
 -16.469   -0.959   28.524
   0.259   11.681   39.191
   8.650    2.636  -21.063
 -22.149    2.246   40.559
  -6.986   -3.957  -31.113
  12.195   13.462   41.104
   2.908    4.822  -28.882
   3.732   -8.506  -33.865
   2.515  -17.927  -36.414
  24.086    0.614   -2.547
  23.518   -4.147   -4.308
  -3.177   16.746   32.742
  -1.721  -19.039    5.710
 -18.638  -22.852   -2.300
   1.606   19.661   27.766
  22.554  -12.579  -20.603
   9.901   16.378   -3.208
 -18.224    8.282    0.978
 -13.157  -18.628   13.947
  -6.453   -8.580   28.218
 -20.113  -17.408  -13.612
  11.359   -1.367   37.796
  23.366   -6.298   12.442
 -24.981   16.500  -15.843
  17.849   21.594   18.308
 -12.566    4.305   15.506
   7.432   11.964   -8.613
  17.202  -19.551  -28.915
  21.213  -20.652   37.096
 -16.067   22.920  -34.507
  10.684  -10.702  -22.140
 -22.070   11.305  -30.605
   1.956    2.828   39.958
 -20.230    0.048   -1.387
   5.799  -13.082  -41.321
  14.253  -14.201    7.185
  11.780  -11.259   -1.814
  24.138   15.786   18.835
   6.037  -18.591  -37.281
   2.077   18.021   38.971
  12.779  -18.130   36.040
  11.162   23.198  -38.205
  21.019   -5.581  -14.135
   8.877   -8.261   31.410
  -9.485  -18.077   21.953
 -23.259   -6.065   22.143
   9.883  -10.980   -6.629
  -9.973   -1.705   10.007
  -5.760    0.929   -1.844
   6.069   13.366   30.067
  17.642    0.269  -26.766
   2.913  -10.151  -41.151
  17.288   17.827   16.468
  10.494   -9.748   13.998
   8.619  -11.252  -26.895
  20.885   24.537   33.028
   4.223  -13.014   33.129
   5.325  -17.465   17.463
  -9.102   11.037   -0.917
  10.754   12.089  -24.017
  19.407   11.696   35.321
  21.554   -8.095  -37.423
  -6.899  -13.825   -7.758
  18.742    5.874    6.648
 -21.506   -9.534   -1.712
  -9.459   17.376  -30.064
  -0.569    6.772   -3.710
  -3.406   23.780   25.965
 -13.847   24.811   -8.908
  13.708   -7.082   30.446
   3.012   -0.223  -36.504
   8.652    1.597  -16.172
 -16.158  -19.789  -31.966
  19.017   -2.742   22.902
  -0.599    1.451   13.688
  16.410  -12.445   -7.923
  -6.264   12.283   -5.256
 -16.660  -17.932  -25.685
   0.303  -11.255   22.854
   5.969    1.560  -28.783
   9.838   14.199    0.590
  13.249   15.444   33.392
  -0.176   12.427    3.223
   1.897   -4.490  -33.547
 -17.016  -22.155  -34.750
  -4.428  -17.744   32.392
   7.566   24.246  -40.274
  15.101   -5.166   -2.970
  13.969   24.444  -19.230
  -2.020   -8.751   16.498
 -18.405  -10.416   18.701
  -3.156  -18.239   26.927
 -14.769    3.717   -5.386
  -3.331    5.819   42.234
 -18.023   11.869  -16.654
 -23.680  -19.277   -6.708
   0.099   12.471   28.493
  -2.229   -7.007    5.012
  23.337  -15.777  -42.374
   9.413    9.910   23.345
 -17.958    9.648  -39.740
  22.802  -16.080   -0.414
   4.015   13.470   33.664
 -22.987   23.078  -32.700
 -13.570  -19.377  -27.930
 -13.208  -11.036  -22.898
   5.506   -2.778  -34.733
 -21.734  -21.811   28.030
 -18.732    1.482   33.395
 -15.995  -12.454  -40.844
  21.564   -1.196  -18.596
  -8.384   -4.676  -40.415
   2.344  -21.801    7.255
   0.372   15.015  -34.411
 -16.907  -12.604   -7.147
   6.912   -9.638   13.718
 -14.639   20.782   23.323
  -5.278   18.331   41.655
  20.435   24.775   13.295
 -13.591    3.442   20.326
  -0.898    5.323  -23.058
  23.183  -18.750    9.893
  16.408   -8.372  -32.278
  13.383    5.499  -26.882
  17.234   23.682  -34.512
  19.961   22.976  -31.236
  23.006   -9.792   -2.225
  13.826  -16.082  -39.794
  -1.496   12.453  -30.885
  14.416   16.111   29.964
  -2.844   19.898  -21.183
   1.647    8.832    3.595
   6.884    4.406  -14.050
   9.022   20.270    9.429
 -21.223   14.347  -22.032
  16.619    4.354   21.642
 -15.917    7.308   -3.213
  22.995   -0.370   35.997
  21.525   22.000   16.330
 -17.572   -5.597   36.902
  24.466    3.332   40.487
 -21.054   -1.549   27.834
  22.986   -5.796  -17.887
   2.058   -2.341  -15.163
  -0.040   22.355   25.068
 -12.511  -14.968   41.977
  21.451   -8.196   23.579
  24.081   -8.984   32.624
   2.712   19.060    6.863
 -22.949   22.814    1.792
 -19.660   21.953  -12.416
  14.522   -0.196    9.636
 -17.101   16.783  -27.671
 -12.945   15.239   36.450
  23.674  -22.273  -41.792
 -22.854    5.720  -35.167
 -21.269   24.278   13.056
 -13.809   21.603  -26.249
  -8.328   22.789   21.697
 -14.568   -3.083   40.572
   1.037   -9.615   37.656
  10.588  -14.158   24.939
 -12.502   -7.849   23.445
 -23.325   -7.511   30.611
  -5.204   -2.839   20.298
   5.982  -10.618  -30.061
  10.573    9.181  -29.987
 -15.645   19.096  -19.466
   2.113  -18.909  -30.163
  13.413   11.527  -28.836
   2.166  -11.119  -23.724
  -5.308   11.031   -2.061
  -6.049   -0.554   33.992
  23.621    1.535  -30.594
  -9.602  -17.446   42.073
  18.713  -18.684   33.825
 -19.558   -8.333    0.739
  19.518   -4.032   -8.878
  -0.542  -23.832   15.838
  18.965    3.781   24.522
 -11.238    1.359  -35.674
  23.916   19.768  -29.032
  24.367  -23.276   31.423
 -18.690  -22.396  -31.125
 -17.543   18.602   23.514
  -2.218  -15.650   17.770
   1.301    4.929   27.638
  15.960  -10.374   37.180
 -16.174  -15.987   30.475
  16.100   17.675   21.708
   6.201   -2.156  -30.809
  21.527  -12.603   36.020
 -21.717   20.799   23.918
  24.577   -3.414    4.342
   3.472   -3.905   16.358
 -15.724  -22.036  -27.903
  24.181   -3.075   11.188
   9.029    5.381  -24.468
 -24.106    8.571   -0.382
  15.608   12.910   41.164
 -15.040  -14.736   39.482
  10.969    6.865   39.002
  14.220  -12.375  -30.871
  17.285   -3.981  -13.527
 -11.270   -7.061   -0.246
  23.058  -16.855   33.766
   2.358    7.362  -21.938
  -7.242   16.569   36.470
  10.002   21.831   40.856
  22.878   -4.239   16.025
  -7.959   -8.425   15.358
  20.504   14.633   37.305
 -24.050   19.197  -25.135
  18.654  -13.682   12.541
  24.428   18.906   10.759
 -14.995  -23.186  -37.947
  -0.930   -9.437  -35.967
  -3.043   -2.076   26.949
 -22.430  -17.867   29.147
  -5.300  -21.717  -36.184
  -1.219  -18.087   21.296
  -6.469    0.683   15.186
 -23.864   19.606  -41.291
 -18.847  -15.554   28.430
   6.779   10.602   38.017
  -1.140    5.575   -7.764
  24.048  -15.843   17.949
  18.791   11.176    1.996
 -15.478   21.702  -17.464
 -16.772    4.404   20.910
  22.929   -4.779   -7.718
  21.938   18.749   32.181
 -17.938   16.928  -31.288
  -4.798  -17.183   24.261
  -0.228   16.000  -29.599
   4.570  -22.875   21.747
  14.305    1.424   40.518
   7.113   14.515   35.585
   9.142  -18.866   14.565
  24.152    9.596  -28.350
  10.438   14.565  -21.526
  10.183    1.454   39.372
  -4.791  -18.986   17.678
  21.324    2.802   37.808
   8.734   24.317   36.238
  -6.842    9.585  -40.213
 -17.299   -7.399   21.594
  22.601   -6.839   40.632
   4.688   24.827   -1.016
  -9.142  -15.147  -18.754
  -5.590    7.623  -25.673
   2.830   23.778   22.866
   4.832   11.146   15.353
  -5.217  -22.830  -24.669
  -4.742   -7.065   25.162
  -8.662   -7.321   21.448
 -21.018  -14.059   32.839
  16.123   10.704   23.257
  -7.408  -12.692   13.206
  20.549   21.442   20.641
  -4.231   -3.924  -34.104
   7.789   18.300   12.217
   0.782   11.428  -17.223
  12.672   12.180   -3.433
 -17.340  -16.494  -15.738
  -6.531  -18.610   -8.627
  -6.195  -18.024  -34.710
  -4.378   20.249   38.259
 -19.454   -1.134   20.750
  -6.835  -13.024  -41.415
  -4.663   23.938   38.632
 -24.372   14.820   28.802
 -24.173   10.522   18.594
   7.392    6.898  -37.715
  12.050  -16.715  -42.425
  16.347  -18.475  -42.498
   0.608   19.177  -19.606
  -0.097   -0.740  -34.043
  -8.358   15.062    6.189
   3.479   -0.960   29.150
  -3.452   23.689    1.494
  23.447   20.039  -39.017
   0.845   15.808   12.128
  -5.287   16.265   -8.487
  15.710   -3.184   12.704
 -16.330   -8.859    3.346
  20.787   17.956   11.673
  22.288  -17.571   -3.906
 -15.675    6.448  -28.633
  20.344  -12.603  -37.784
  -4.303   20.700   13.412
 -14.260    1.064    1.054
 -18.449   22.797   34.650
  16.046   13.210   26.862
  15.647  -13.032  -37.089
  14.719  -23.666   -1.495
 -22.383    3.889  -30.381
  20.982   -8.948  -18.496
   6.172   10.457  -36.506
  12.935    2.343    5.070
  19.924   -2.582  -27.143
  16.209  -10.055   -0.113
  13.773  -22.534  -24.523
  -3.266  -24.703   29.123
 -10.787    7.235  -12.703
  -7.826   -9.784    9.842
  -3.180    0.870   33.772
 -13.020   21.893   10.450
  -3.320    1.190   16.579
   3.303  -10.479    2.176
  12.346   18.379   15.782
 -16.585  -21.270   24.724
  19.132  -16.158   -2.175
 -11.958   11.205   30.153
   2.242  -24.599   -3.672
  20.346  -17.852  -26.681
 -16.485   17.297   18.267
  19.685   14.373   13.364
  -3.647   15.376  -15.540
  14.823   21.047   32.818
  -9.859   -9.216   35.904
   5.054  -23.170   42.272
   8.287  -23.378   -5.154
  16.285   24.998   37.201
 -11.135   10.044  -34.519
   8.820   -4.941   -5.949
   8.206  -17.428   32.949
 -22.559   -1.589  -13.602
  -7.682    8.614   18.140
 -19.005   -0.904   39.838
   3.496   18.629   32.718
  21.106   20.217  -12.605
  14.508  -22.914   26.750
  -8.980    6.420   42.303
  23.951   -0.347   18.687
 -18.567   15.879   37.211
  -9.788   -3.059   35.404
  -6.927   -3.571   23.610
  15.884   -6.658   39.706
  11.762  -24.966  -13.515
  18.269   19.137   -9.507
  16.839   -8.356   34.004
   6.898  -11.700   16.872
 -12.740  -22.447   13.976
  15.039    2.326   34.823
  -7.948  -17.752   19.039
 -21.803   24.436   25.233
 -19.601  -20.981  -37.688
  21.890    8.722   30.508
  16.747    1.027  -23.011
 -18.984  -10.149   12.980
 -22.221    3.100    3.459
  17.768    5.867  -40.224
   3.250  -21.066    3.996
  16.356   14.490    4.973
   5.823    5.617   19.158
 -15.220   -3.299    4.244
 -11.645    6.755   35.977
   8.266   22.692  -27.849
  23.964   10.835   37.501
  -0.107   -7.916  -41.362
  16.969  -21.494   35.939
 -18.414    8.238   40.390
  10.438  -21.106   17.343
  13.816  -23.446   16.186
   8.146   19.791  -25.414
 -15.313  -10.971    6.756
  -4.466  -19.179   21.434
  16.659  -18.063  -25.715
   2.889   -9.282   27.051
 -11.388   24.384  -28.935
  11.042  -24.358   28.545
  14.517    5.721  -36.847
 -16.085   -1.162   -2.180
   2.786   14.447   28.848
  19.091   24.542    3.419
  10.164   -7.066   20.414
   1.576  -11.053   10.315
  -4.375    9.465   18.240
   5.769  -24.555  -25.810
   2.553  -18.026   36.572
 -14.937   10.037  -33.908
   4.466   -5.225  -18.177
  -6.748   12.151    7.558
  -1.495  -13.955   20.773
  -3.637   -6.796  -41.503
 -14.103   -2.929  -10.726
 -21.308   15.172  -30.110
   0.004   -9.719    5.656
  21.342  -10.429   11.420
 -21.520  -10.069  -19.131
   6.610   24.720   18.651
  16.747   24.982    0.647
 -14.591    3.790    2.905
  -7.246   -5.447  -14.884
 -23.061  -22.506  -18.556
 -14.452  -16.727  -40.462
 -11.031   18.100   -3.793
   2.945   18.057  -39.394
